GEOID,tot_pop,median_inc,unemp,pov,EP_age_65,diveristy_idx,hou_burd,vote_share,crime_rate
001001,55049,53099,0.055916572629285184,0.12701923076923077,0.13978455557775799,0.3727084890482474,0.0013269230769230769,0.2376967124494454,0.05079111337172337
001003,199510,51365,0.0628684322938915,0.12310210382041012,0.18714851385895445,0.26222441679021025,3.526327695644653e-4,0.193856010082445,0.07400631547290863
001005,26614,33956,0.12824738270647537,0.24654680991010744,0.1652889456676937,0.5307522368513691,0.002872177154132866,0.46527844111185407,0.033102878184414215
001007,22572,39776,0.07146826720017783,0.15309307604994324,0.14885699096225413,0.3731650228905794,0.0033200908059023834,0.21249574781721284,0.03327130958709906
001009,57704,46212,0.059538327526132404,0.14869780299723556,0.17192915569111328,0.1939260784189375,9.505795625394053e-4,0.08425824605283727,0.03764037155136559
001011,10552,29335,0.13258520365752285,0.2829021372328459,0.15134571645185746,0.3597703668061304,0.007930258717660293,0.7494692144373672,0.016015921152388174
001013,20280,34315,0.09804827347268738,0.2510749185667752,0.18126232741617357,0.49875057868344175,0.0036091205211726384,0.4267063673843335,0.04935897435897436
001015,115883,41954,0.11681821597655369,0.19722216059106742,0.159307232294642,0.3987034433274558,5.679927225932418e-4,0.2766588667892362,0.04216321634752293
001017,34018,36027,0.07489945275928002,0.19262147137390803,0.18387324357692986,0.480105367194131,0.0020431737780665657,0.41611510791366907,0.07157975189605503
001019,25897,38925,0.058557310427634617,0.1772888444404037,0.20322817314746883,0.11213826012787464,0.0023093008455314116,0.14413491102208142,0.057612850909371745
001021,43817,42594,0.07938580456468376,0.1882784764426259,0.15249788894721228,0.3109783340590171,0.0015825260244298695,0.15847351516141325,0.0668462012460917
001023,13287,32622,0.13642813703628623,0.22851492268967996,0.20749604876947392,0.46258956579917876,0.0038834951456310682,0.4263576522216127,0.014525476029201475
001025,24847,32735,0.17083333333333334,0.27747540297257695,0.18062542761701614,0.47756196444800225,0.002407368641406741,0.4411787276494513,0.037026602809192254
001027,13483,38815,0.06591530054644809,0.18664926347193736,0.19402210190610397,0.2952399880942591,0.0037479022934924487,0.1867451690821256,0.029444485648594525
001029,14991,36316,0.07173601147776183,0.20877613986972918,0.18164231872456807,0.10444341449776806,0.004165238258484745,0.1037463976945245,0.043225935561336803
001031,50991,47872,0.061942626191626764,0.1600516129032258,0.15783177423466888,0.43135517459073625,0.001254193548387097,0.20325516444358838,0.04081112353160361
001033,54377,43786,0.07525889899794558,0.17113775163990047,0.18452654615002667,0.3186445168807083,0.001144537434969464,0.2934778246036524,0.04617761185795465
001035,12697,27609,0.2042785234899329,0.30392927308447937,0.20264629440025203,0.48766479427329945,0.004577603143418467,0.4677296886864085,0.03047964086004568
001037,10864,31910,0.12575828278114792,0.1773656680932002,0.18667157584683358,0.4373018072145427,0.006181645268663814,0.3392993145468393,0.042709867452135494
001039,37729,37313,0.10659490225191784,0.1896699387311417,0.2017811232738742,0.24459495245348273,0.0014493708412938928,0.14974905897114177,0.04953749105462642
001041,13896,37557,0.07355573637103337,0.20475488389237007,0.17508635578583764,0.4102555087650046,0.004054552156284556,0.2655177916068294,0.026914219919401267
001043,81316,39297,0.06064756797715152,0.17229175380457515,0.17751733976093265,0.11145322001043889,8.204369228789292e-4,0.10028252316954031,0.03460573564858085
001045,49607,44093,0.10392441860465117,0.1982547621581356,0.15429274094381842,0.4414171632302013,0.0014419495583696926,0.23537255320283748,0.056060636603705125
